epoch,train_loss,test_loss,param_count,sizes,pruned,grown,size_0,size_1,size_2,pruned_0,pruned_1,pruned_2,grown_0,grown_1,grown_2
45,0.00033673893157392743,0.0004111791129689664,5937,"53,53,53","0,0,0","0,0,0",53,53,53,0,0,0,0,0,0
46,0.0003474785671103746,0.0002852442595176399,5937,"53,53,53","0,0,0","0,0,0",53,53,53,0,0,0,0,0,0
47,0.0002661956406896934,0.0002394494430627674,5937,"53,53,53","0,0,0","0,0,0",53,53,53,0,0,0,0,0,0
48,0.00023361162322107704,0.00030055201123468575,5937,"53,53,53","0,0,0","0,0,0",53,53,53,0,0,0,0,0,0
49,0.00021772828064858913,0.0002530435789376497,5937,"53,53,53","0,0,0","0,0,0",53,53,53,0,0,0,0,0,0
50,0.00023030668566934763,0.00023323453729972242,5937,"53,53,53","0,0,0","0,0,0",53,53,53,0,0,0,0,0,0
51,0.00019653394101187588,0.0002975138360634446,5937,"53,53,53","0,0,0","0,0,0",53,53,53,0,0,0,0,0,0
52,0.00021807966716587543,0.00033715914678759875,5937,"53,53,53","0,0,0","0,0,0",53,53,53,0,0,0,0,0,0
53,0.00020993745629675685,0.00034993211179971696,5937,"53,53,53","0,0,0","0,0,0",53,53,53,0,0,0,0,0,0
54,0.00018964569424279035,0.00017280162847600877,5937,"53,53,53","0,0,0","0,0,0",53,53,53,0,0,0,0,0,0
55,0.00015645238300785423,0.0006642467547208071,5937,"53,53,53","0,0,0","0,0,0",53,53,53,0,0,0,0,0,0
56,0.0002469001455232501,0.00023571315221488476,5937,"53,53,53","0,0,0","0,0,0",53,53,53,0,0,0,0,0,0
57,0.00016936994497664272,0.00027356239547953007,5937,"53,53,53","0,0,0","0,0,0",53,53,53,0,0,0,0,0,0
58,0.00016586766493273899,0.00013830192619934678,5937,"53,53,53","0,0,0","0,0,0",53,53,53,0,0,0,0,0,0
59,0.00016643175021745265,0.00043327549123205243,5937,"53,53,53","0,0,0","0,0,0",53,53,53,0,0,0,0,0,0
60,0.00019141721460036934,0.048063164204359056,4897,"48,48,48","5,5,5","0,0,0",48,48,48,5,5,5,0,0,0
61,0.02545048553943634,0.014330452591180801,4897,"48,48,48","0,0,0","0,0,0",48,48,48,0,0,0,0,0,0
62,0.011940157148241997,0.008083138450980186,4897,"48,48,48","0,0,0","0,0,0",48,48,48,0,0,0,0,0,0
63,0.008345300514250994,0.006462418150156736,4897,"48,48,48","0,0,0","0,0,0",48,48,48,0,0,0,0,0,0
64,0.006608474309649319,0.005441829554736614,4897,"48,48,48","0,0,0","0,0,0",48,48,48,0,0,0,0,0,0
65,0.005411889639310539,0.0040847703907638784,4897,"48,48,48","0,0,0","0,0,0",48,48,48,0,0,0,0,0,0
66,0.0042728069707751275,0.003597763992846012,4897,"48,48,48","0,0,0","0,0,0",48,48,48,0,0,0,0,0,0
67,0.0036461770310997964,0.0025769055876880883,4897,"48,48,48","0,0,0","0,0,0",48,48,48,0,0,0,0,0,0
68,0.0028230518851429225,0.0020805233251303436,4897,"48,48,48","0,0,0","0,0,0",48,48,48,0,0,0,0,0,0
69,0.002411892877519131,0.0029362096562981607,4897,"48,48,48","0,0,0","0,0,0",48,48,48,0,0,0,0,0,0
70,0.0023373601026833056,0.0016848769970238208,4897,"48,48,48","0,0,0","0,0,0",48,48,48,0,0,0,0,0,0
71,0.0015876179564744235,0.0016527370568364859,4897,"48,48,48","0,0,0","0,0,0",48,48,48,0,0,0,0,0,0
72,0.001404098660685122,0.00087960025947541,4897,"48,48,48","0,0,0","0,0,0",48,48,48,0,0,0,0,0,0
73,0.0010677560202777385,0.0008169158897362649,4897,"48,48,48","0,0,0","0,0,0",48,48,48,0,0,0,0,0,0
74,0.0008973975766450166,0.0012443125220015646,4897,"48,48,48","0,0,0","0,0,0",48,48,48,0,0,0,0,0,0
75,0.0009136082030832768,0.0012867917586117982,4897,"48,48,48","0,0,0","0,0,0",48,48,48,0,0,0,0,0,0
76,0.0008410343891009688,0.0004925599433481694,4897,"48,48,48","0,0,0","0,0,0",48,48,48,0,0,0,0,0,0
77,0.0006019825015217066,0.0004887158002238721,4897,"48,48,48","0,0,0","0,0,0",48,48,48,0,0,0,0,0,0
78,0.0004949035076424479,0.00035902794962748883,4897,"48,48,48","0,0,0","0,0,0",48,48,48,0,0,0,0,0,0
