epoch,train_loss,test_loss,param_count,sizes,pruned,grown,size_0,size_1,size_2,pruned_0,pruned_1,pruned_2,grown_0,grown_1,grown_2
31,0.0003589154555462301,0.0002935660455841571,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
32,0.0002339435651432723,0.0002098783595720306,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
33,0.00031744785520713774,0.0006322191036306321,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
34,0.00028576964871026574,0.00033779405313543977,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
35,0.0002528227353468537,0.0004954746370203794,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
36,0.00021564920051023363,0.0006801998945884407,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
37,0.0003185064648278058,0.0008894353481009602,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
38,0.0003740124166244641,0.0004059470957145095,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
39,0.00021022299372125416,0.00015122469537891449,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
40,0.00018003592691384255,0.0003642858124803752,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
41,0.0002736939475173131,0.000475625560618937,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
42,0.00032140706850914287,0.0005141115740407258,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
43,0.00024227997828274965,0.00021031524916179477,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
44,0.00016342042409814894,0.00013199966261163355,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
45,0.00017321663012262434,0.0006030792878009379,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
46,0.0002569476173259318,0.00032276802975684404,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
47,0.0003285274831345305,0.00020113059075083583,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
48,0.00017932249575387688,0.00020895358745474368,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
49,0.00021149090146645904,0.00020102903398219496,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
50,0.00023934297431260347,0.00040297279274091125,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
51,0.0002774619603296742,0.00021621437987778336,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
52,0.00020208618193864823,0.0004205065914429724,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
53,0.00022808489385352004,0.00025756828277371824,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
54,0.00017291549132787622,0.00021717448777053505,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
55,0.00019038395453244448,0.0002865307091269642,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
56,0.0007087880634586327,0.00034144097054377196,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
57,0.0004429460819344968,0.0005351680601015687,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
58,0.00035897749941796067,0.0002827851609326899,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
59,0.00020128572375979273,0.00025786853057798,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
60,0.000170483941398561,0.0003855822174809873,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
61,0.0001629289831034839,0.0002184360002866015,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
62,0.00017566147787729277,0.00014620070229284465,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
63,0.0001361628979910165,0.00021106391143985091,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
64,0.00019675400592386724,0.002719254244118929,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
65,0.0013812745697796345,0.0027859193701297046,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
66,0.0008188699683290906,0.00030449668178334833,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
67,0.00015751250562025235,0.00025780965061858295,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
68,0.00012900645876652561,0.000234700788394548,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
69,0.00016048823021119462,0.00015153028513304888,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
70,0.00013358934399439022,0.00023704691813327373,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
71,0.00014131151931360365,0.0003563006257172674,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
72,0.0002675965459668078,0.00014325619826558976,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
73,0.00010989184420323,0.00021946497377939522,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
74,0.00012585444557480514,0.00017050514894071967,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
75,0.0002782954629510641,0.0002450558813288808,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
76,0.00020244575827528023,0.0001983421540353447,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
77,0.00013501843716949224,0.0006274470612406731,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
78,0.00036577880255063064,0.00042502649617381396,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
79,0.00027559297756524757,0.0002788246285635978,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
80,0.00015889867451041937,0.00036339778499677776,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
81,0.000433103825035505,0.0003527505798265338,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
82,0.0002467087532626465,0.00014066789485514165,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
83,9.630423078779131e-05,0.0001354718473739922,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
84,0.00010798335773870349,0.00022548667225055397,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
85,9.023002681788057e-05,0.0001068104958976619,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
86,0.00023667696220800282,0.0009227167530916631,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
87,0.00027584025310352443,0.00099256787635386,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
88,0.0005122332712868228,0.0003159405223559588,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
89,0.00022577662202529609,0.00014323591464199126,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
90,0.00011855161977000535,9.021053655305877e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
91,0.00011815840057097376,0.00018608630448579787,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
92,0.00018466280463617295,0.0004180031002033502,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
93,0.00019664632834028451,0.0002139048551907763,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
94,0.00021759310520719737,8.250321570085361e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
95,0.00011584130419651046,0.0001150035731261596,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
96,0.0001033244675025344,0.00022138472413644195,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
97,0.00034036726134363565,0.00023697305261157454,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
98,0.0005106128389947116,0.001117998463101685,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
99,0.0008745494596660138,0.0005155243424233049,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
100,0.00043314284863881766,0.00025739935715682804,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
101,0.00023621068764477968,0.00026546132774092255,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
102,0.00013830370926880278,0.0004382232129573822,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
103,0.00012345339725725353,0.000556290240958333,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
104,0.0002583715644665062,0.0006908906642347575,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
105,0.00013524447395466267,0.00013892658101394772,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
106,8.785633514635265e-05,9.82693376718089e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
107,7.070623876061291e-05,0.00010736940638162195,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
108,0.00023332256621215493,0.00031750480085611344,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
109,0.00011744396870490163,0.00011994892894290388,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
110,9.201959298807196e-05,0.00010587317479075864,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
111,9.469474330544471e-05,0.00018318753142375498,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
112,8.781335146632045e-05,0.00027766724536195395,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
113,0.0001870691893447656,0.00029570102761499584,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
114,0.000124131901236251,0.00024666995694860817,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
115,0.0002462929201312363,0.0013369108345359564,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
116,0.0005290234343148768,0.0002903904060367495,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
117,0.0001290924187982455,0.0004619929341133684,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
118,0.00019415393492672593,0.00037822603923268617,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
119,0.00014791151811368764,0.0005948154842481017,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
120,0.0004977230817079544,0.0011124643124639988,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
121,0.00041588917806511746,8.580600441200659e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
122,9.7650629398413e-05,0.0007542995186522603,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
123,0.0002488033562724013,0.0006080750776454807,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
124,0.0003572844373062253,0.0004641594043932855,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
125,0.00027365884769824333,9.56279532983899e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
126,6.337821735069155e-05,0.00016863447474315763,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
127,8.350774263963104e-05,0.0001750602297252044,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
128,7.777022577938623e-05,5.932982068043202e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
129,8.009322717553005e-05,9.94377268361859e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
130,9.098749531549401e-05,5.687965927063487e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
131,6.56036015599966e-05,0.00012925633857958018,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
132,0.00012991865361109377,0.0005270458839368075,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
133,0.0004386901048477739,0.0002869624523445964,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
134,0.00013921804977580905,0.0007199850766919553,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
135,0.00021129807619727216,5.880036810413003e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
136,6.26948373275809e-05,0.00022676546988077462,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
137,0.0001349882664391771,0.0002940204325132072,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
138,0.00021792446754407137,0.0004332704832777381,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
139,0.00019151938369031996,0.00015497397212311625,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
140,0.00011080088841263204,0.00014142370538320392,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
141,0.00019389221291057766,0.00028608742845244705,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
142,0.0002392111511901021,0.0005937865749001503,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
143,0.0003851112516131252,0.00020201296557206661,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
144,0.00022090301443822681,0.0006751987505704165,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
145,0.00019624982851091773,0.0005324688954278827,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
146,0.00011796038809115999,0.00013006078568287194,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
147,8.11969640199095e-05,0.0006385599067434669,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
148,0.000449892292113509,0.0001472680843435228,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
149,0.0001395360393449664,0.00013204091286752372,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
150,0.00020765073667280376,0.00014416846702806652,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
151,0.00010613462490146049,5.348400678485632e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
152,5.743841975345276e-05,6.764152616960928e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
153,0.00011585942665114999,8.685235027223826e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
154,0.0002292077859165147,0.0002018750251736492,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
155,0.00014304131008684634,0.0005326789515092969,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
156,0.00016967495299759322,0.00013802502246107907,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
157,0.00010224165879189968,0.0003248246309813112,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
158,0.00016731375342933462,0.0005407855585217476,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
159,0.00020098388630431145,9.211339545436204e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
160,0.00014217326951038558,0.00015582407056353987,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
161,9.672986781224608e-05,0.00045683220261707905,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
162,0.00023912610532715917,0.00013650708785280585,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
163,0.00015348722317721694,0.00021877219283487648,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
164,0.0001508452102425508,8.787667856086045e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
165,7.739330572076142e-05,0.0001324692498310469,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
166,0.00022821834485512227,0.0001369050439679995,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
167,0.00019192803099867887,0.00015263883792795242,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
168,6.073997772764414e-05,7.258281472604722e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
169,6.907790115801617e-05,0.0001809053213801235,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
170,0.00017294517206028104,0.0006059739580377936,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
171,0.00034081202397355807,0.00036234324821271004,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
172,0.00015848790551535786,9.014659031527117e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
173,0.00014654184239916502,0.0003501212447881699,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
174,0.0009583351753652096,0.001140349100343883,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
175,0.0005199108507484198,0.0015613617841154336,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
176,0.0006243107378017158,0.0009227638365700841,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
177,0.0002467787650646642,0.0003357741413637996,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
178,0.0001813299933914095,0.00021610176691319794,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
179,8.09992938186042e-05,8.273581811226904e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
180,4.931767652742565e-05,0.00032136957673355935,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
181,7.156081008724868e-05,4.402783821569756e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
182,7.289311196655035e-05,6.0336575348628684e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
183,7.778568181674927e-05,0.000176847591297701,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
184,7.884443455259316e-05,0.0001966728923143819,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
185,0.0001056190793402493,4.704071377636865e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
186,6.813243096112274e-05,0.00015827090502716602,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
187,9.34751788037829e-05,6.71564286458306e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
188,9.034010635223239e-05,0.0001574169230880216,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
189,0.00023823421651031823,0.00048633403028361497,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
190,9.959089259209578e-05,8.677725488087163e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
191,4.501228854060173e-05,0.00023477332084439695,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
192,0.00012894580118590965,0.00013167829846497624,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
193,0.00017190761039964856,0.00041528294375166297,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
194,0.00033214494397398083,0.00027374281419906765,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
195,0.00020900015234947205,0.0004109447873197496,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
196,0.000218101896205917,0.00017125624604523182,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
197,0.00024532291893847286,0.0006340026715770364,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
198,0.00042650142326019705,0.00032749671465717256,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
199,0.00015680120174074545,0.0002410675217397511,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
200,0.00015491081432555801,0.0001015917994081974,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
201,5.7245776511263105e-05,0.00011069734569173307,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
202,0.00011532477397704497,0.00027486140048131347,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
203,0.00020573868339415638,0.00015497062669601292,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
204,6.476779460208491e-05,0.00010921778884949162,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
205,7.701250363606959e-05,0.00010192223649937659,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
206,7.099296076630708e-05,4.2496976297115906e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
207,4.2817598191322757e-05,4.850693218759261e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
208,6.32508171373047e-05,7.410626084310934e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
209,6.631162067642436e-05,6.530508433934302e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
210,5.745079591870308e-05,0.00011983482888899743,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
211,8.676401441916824e-05,0.00013016851263819262,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
212,5.906745996326208e-05,8.321726846043021e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
213,0.00012331887091277167,9.934282227186487e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
214,8.22062905644998e-05,0.0005172835760749876,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
215,0.0005767012547235936,0.0028430460169911386,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
216,0.0014968379938974977,0.0003952210915740579,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
217,0.00042831765859154984,0.00016116373497061432,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
218,7.176798434229568e-05,0.0002563196578994393,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
219,0.0001023184033925645,0.0002698168479837477,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
220,0.0001866303817310836,0.0001068110230844468,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
221,6.090237454045564e-05,0.00020334754488430918,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
222,0.00011812577852397226,0.0001264111107448116,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
