epoch,train_loss,test_loss,param_count,sizes,pruned,grown,size_0,size_1,size_2,pruned_0,pruned_1,pruned_2,grown_0,grown_1,grown_2
146,9.707754798000678e-06,8.882460322638508e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
147,9.381018764543114e-06,9.296665812144056e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
148,7.383826073782984e-06,6.465489001129754e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
149,6.417813257576199e-06,1.6560504634981043e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
150,7.037590619438561e-06,5.479441060742829e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
151,5.554889938866836e-06,4.5822250431228895e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
152,5.032714133994886e-06,8.385512315726373e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
153,5.675143518601544e-06,1.060465620685136e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
154,7.958339166361838e-06,1.3260416606499348e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
155,5.316423913791368e-06,3.2922797327046285e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
156,4.051331559458049e-06,8.739146425796207e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
157,5.165770351595711e-06,4.5382933494693136e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
158,5.103667596267769e-06,4.445154041604837e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
159,4.6204920232412405e-06,3.0075786726229126e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
160,3.2802682355395518e-06,0.0021178596876561644,8577,"64,64,64","6,6,6","6,6,6",64,64,64,6,6,6,6,6,6
161,0.00327189701157622,0.0001799111880827695,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
162,0.0001259573292598361,4.846282774815336e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
163,2.9367940945667213e-05,2.3311970071517863e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
164,1.8492458132095637e-05,1.7011300020385533e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
165,1.4655935962218792e-05,1.1996760418696794e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
166,1.0820474440697581e-05,1.2212339315738063e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
167,9.866807058278937e-06,1.4180258112901356e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
168,9.274776773236226e-06,1.1143460840685292e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
169,7.026917286566459e-06,7.277403499756474e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
170,6.113316563823901e-06,7.867091066145804e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
171,6.9540293454338095e-06,1.093883805151563e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
172,6.725318303506356e-06,8.115135180560174e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
173,6.126777907775249e-06,6.6536459416965955e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
174,6.730714400327997e-06,3.6343892097647767e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
175,4.389064244242036e-06,6.9002859709144106e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
176,4.478830557491165e-06,7.4711880733957516e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
177,5.260844981967239e-06,3.120263463642914e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
178,3.481100395947578e-06,4.358345744549297e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
179,4.814194429491181e-06,5.681735983671388e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
180,3.5423751724010797e-06,0.002574813339859247,8577,"64,64,64","6,6,6","6,6,6",64,64,64,6,6,6,6,6,6
181,0.0011913384411833248,0.0001615616742055863,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
182,4.838661272005993e-05,3.778197598876432e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
183,2.2989712737035006e-05,1.6982811292109547e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
184,1.4062212762655691e-05,1.082615609630011e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
185,1.0570036389981396e-05,1.24256943090586e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
186,1.1698467600217555e-05,7.697163382545114e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
187,7.685639078408713e-06,5.955273063591449e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
188,7.299895337200724e-06,6.142516947875265e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
189,5.586127301648957e-06,4.653584081097506e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
190,5.7463731500320136e-06,3.0960823292843996e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
191,1.0235363572428468e-05,5.741374727222137e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
192,8.836343619623222e-06,4.481734405999305e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
193,2.041125930554699e-05,1.0500568991119508e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
194,2.2218795772641897e-05,6.818723311880604e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
195,1.2054995412472635e-05,3.659026404420729e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
196,2.0609445894660894e-05,1.6339119436452164e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
197,5.5351600848371165e-05,0.00043601540103554726,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
198,0.0003721894993155729,0.00012046980130253359,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
199,2.2873195311694873e-05,8.400591905228794e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
200,4.983761162293377e-06,0.0027542991749942305,8577,"64,64,64","6,6,6","6,6,6",64,64,64,6,6,6,6,6,6
201,0.0028795561013626866,0.00041333036380819977,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
202,0.0001254554428422125,3.1220881443005054e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
203,2.3911075075739064e-05,1.9914220407372342e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
204,1.45564993028529e-05,1.304307313694153e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
205,1.1589838164218236e-05,1.034190087375464e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
206,8.570777864952105e-06,1.1277491597866173e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
207,8.583497995277867e-06,7.4527747819956855e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
208,6.809544971110881e-06,6.376072527928045e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
209,6.145865362486802e-06,1.2984854758542496e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
210,7.565290520142298e-06,6.6646869345277085e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
211,4.91660138068255e-06,4.477673584915465e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
212,4.871489076322177e-06,5.816576540382812e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
213,4.578055434831185e-06,7.188645377027569e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
