epoch,train_loss,test_loss,param_count,sizes,pruned,grown,size_0,size_1,size_2,pruned_0,pruned_1,pruned_2,grown_0,grown_1,grown_2
45,0.0002834894564235583,0.0003070833075325936,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
46,0.0003853542186785489,0.0004100506759714335,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
47,0.00028558579353848474,0.00021147281059529633,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
48,0.00024278782410547137,0.0002702987692318857,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
49,0.00021068079189863055,0.0006460844306275249,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
50,0.00021369844288565218,0.0002448019979055971,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
51,0.000527545172162354,0.001162690969184041,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
52,0.0003751556348986924,0.0002470977823249996,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
53,0.00020936999013647438,0.00046681476198136805,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
54,0.00030685936333611606,0.00016446288861334324,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
55,0.00012067656987346708,0.00013433562323916703,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
56,0.00017569195213727653,0.00018252927565481515,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
57,0.00015280193779617548,0.00025792868481948973,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
58,0.00026213021827861666,0.0012117497604340315,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
59,0.000542938115785364,0.0007655019084922969,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
60,0.000533215653966181,0.07066731876134873,8577,"64,64,64","6,6,6","6,6,6",64,64,64,6,6,6,6,6,6
61,0.024237774889543654,0.007575938884168863,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
62,0.005605919126654044,0.0035967979170382024,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
63,0.0030531649000942705,0.002221646457910538,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
64,0.0018890679389238357,0.001590252371504903,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
65,0.0012533205565530806,0.001289512244053185,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
66,0.0008349979349412024,0.0007098249765112996,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
67,0.0006289410351892002,0.0005672615389339626,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
68,0.00042347080972976984,0.0005705311954952776,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
69,0.00047084054546430706,0.0003955843313597143,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
70,0.00030316924676299095,0.0009843116416595875,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
71,0.00047856760891154407,0.00028419826901517807,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
72,0.00023676778685185126,0.00025060697214212267,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
73,0.00017315154941752552,0.0002801979603245854,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
74,0.00017870025206357241,0.0002717220447957516,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
75,0.0001785063321236521,0.00021398595604114234,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
76,0.00016494631335663143,0.0001490986505523324,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
77,0.00011374835402239114,0.0003584421828854829,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
78,0.00016993075095815584,0.00017920701811090112,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
79,0.00015199855391983874,0.00016227974137291313,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
80,9.874709759606049e-05,0.0854733909368515,8577,"64,64,64","6,6,6","6,6,6",64,64,64,6,6,6,6,6,6
81,0.022523931728303432,0.008514927327632904,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
82,0.005513094059750438,0.006006521597504616,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
83,0.0037377534000203015,0.004379357654601335,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
84,0.003172469124943018,0.0026593537256121634,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
85,0.0020191862147301435,0.0024817990381270647,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
86,0.001547653328254819,0.001753283966332674,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
87,0.0013306908202590422,0.0010613390430808068,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
88,0.0012271567542105914,0.0015160106448456644,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
89,0.0009221554758027196,0.0006390458908863366,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
90,0.0006386810192838311,0.001807932322844863,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
91,0.0007867046956438571,0.000678154677618295,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
92,0.0005400296195410192,0.00039806233951821923,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
