epoch,train_loss,test_loss,param_count,sizes,pruned,grown,size_0,size_1,size_2,pruned_0,pruned_1,pruned_2,grown_0,grown_1,grown_2
33,4.929226519016083e-06,4.084717038495e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
34,4.358032674645073e-06,1.0121527215233073e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
35,4.706326224550139e-06,4.592793982737931e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
36,5.151577571086818e-06,5.476158134115394e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
37,4.131919877545443e-06,3.872143970511388e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
38,4.597409610869363e-06,6.966207045479678e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
39,5.432606868271251e-06,7.498959115764592e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
40,4.442677165934583e-06,3.6920361053489615e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
41,3.7834550967090763e-06,1.1795635939051862e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
42,4.853694606936187e-06,4.605142843502108e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
43,4.128512949682772e-06,5.422711190476548e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
44,3.861219437385444e-06,1.3368447682296392e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
45,4.8291375114786205e-06,4.262614944309462e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
46,4.672408888291102e-06,5.062620148237329e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
47,3.5078431232250295e-06,1.3035329982812982e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
48,4.466904463333776e-06,9.983372292481363e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
49,4.751431672048057e-06,4.6143315703375265e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
50,3.787014129193267e-06,3.4763215171551566e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
51,4.181690977429753e-06,7.626162969245343e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
52,3.9953184641490225e-06,3.363469500982319e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
53,3.3917451019078724e-06,2.6817340458364923e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
54,4.208999262482394e-06,2.8401182153174885e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
55,3.507909738618764e-06,4.542328180832555e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
56,3.126360159149044e-06,5.068885438959115e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
57,3.3668385513010434e-06,2.610060144434101e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
58,6.10777599758876e-06,3.685667965328321e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
59,6.0395702123059895e-06,5.177830473257927e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
60,5.5364048515912146e-06,2.609140650747577e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
61,3.968236028595129e-06,7.53690435885801e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
62,9.01306408632081e-06,6.154371039883699e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
63,7.115510163202998e-06,6.983542880334425e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
64,6.222885670285905e-06,2.0341572439065202e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
65,1.2557936061057263e-05,1.455063067987794e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
66,8.165293514321093e-06,4.635308352590073e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
67,7.91089374688454e-06,7.56149304797873e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
68,2.8986947774683357e-05,2.8263692001928574e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
69,8.36643882212229e-06,3.222840142552741e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
70,1.9403060246258974e-05,9.513791825156659e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
71,1.8453069067618345e-05,6.407328633940779e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
72,1.536743910983205e-05,2.876339301292319e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
73,8.691920756245964e-06,3.3755404845578595e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
74,9.198617504443973e-06,3.939305006497307e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
75,1.0607450995667022e-05,1.560964316013269e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
76,1.0070752610772616e-05,6.491117164841853e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
77,4.333558642792923e-06,2.305620548213483e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
78,4.759318483411334e-06,1.54970716976095e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
79,1.2099669460440055e-05,8.382254169555381e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
80,3.0832059879321606e-05,2.9127588641131295e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
81,3.605197398355813e-05,2.5350355917908017e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
82,9.815174158939044e-06,3.7813332746736706e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
83,6.095878971973434e-06,1.2479505014198366e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
84,1.178172010477283e-05,3.167504466546234e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
85,1.447616291261511e-05,9.12709303520387e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
86,1.3535462725849357e-05,1.2380826374283061e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
87,6.8441493072896265e-06,1.043139428657014e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
88,6.753294523514341e-06,1.267486954748165e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
89,1.3603619539935608e-05,6.415696159820072e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
90,6.051958512398414e-06,7.859412371180951e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
91,4.4718361749255565e-05,2.9678359715035187e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
92,1.0578642747168487e-05,1.1587307824811432e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
93,7.462116038368549e-06,2.3612058448634344e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
94,1.210027739398356e-05,1.1348641404765658e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
95,5.335856707097264e-06,2.1510038341148174e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
96,8.017010809271597e-06,1.9384022758458742e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
97,1.679061015602201e-05,1.2174576942925342e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
98,1.1029565645731054e-05,4.275643734217738e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
99,6.225314576749952e-06,2.2830337220511863e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
100,1.4863301158766261e-05,1.981289552350063e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
101,5.531332931423094e-06,3.5454478911560728e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
102,2.149118724046275e-05,3.3299483300652355e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
103,2.9469575749681097e-05,9.58813818579074e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
104,1.0727713475353085e-05,2.4838567042024807e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
105,1.0933380393544212e-05,3.292703046099632e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
106,5.825273250229657e-06,1.2996620040212293e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
107,2.3545669839950277e-05,2.1294824124197477e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
108,3.875131543936732e-05,7.369276252575219e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
109,7.4586024900781925e-06,3.986734540376347e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
110,4.081282520564855e-06,2.647246266860748e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
111,2.2673503110854655e-05,2.7809633407741785e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
112,9.838476175991673e-06,3.1004609445517416e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
113,2.810929945553653e-06,1.6556721035158262e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
114,9.639537028851918e-06,3.4938714015879667e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
115,1.3719340636089328e-05,8.357701888598967e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
116,1.0568245616741478e-05,8.901052427245304e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
117,3.548466451902641e-05,1.4531443266605493e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
118,6.69913831516169e-06,2.2131210382212884e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
119,7.524538850702811e-06,8.513844943081495e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
120,5.757616611663252e-06,2.3994230559765127e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
121,9.520648984471335e-06,1.6900553076993676e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
122,1.5058210743882227e-05,4.816583859792445e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
123,1.1512150577618741e-05,4.6561648050555955e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
124,7.91312328656204e-06,1.1430538419517688e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
125,2.931899632967543e-05,9.713631484191865e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
126,0.0001157883459392906,9.269665752071887e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
127,5.050756137279677e-06,2.6782426921272416e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
128,2.4557499854381604e-06,1.8078511157000322e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
129,1.7090779167119763e-06,1.718120145596913e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
130,2.2812264447566123e-06,4.090970256584115e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
131,4.880207788664847e-06,5.234252428635955e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
132,1.4051754328102106e-05,1.0630196222336963e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
133,6.796232901433541e-06,1.234498053236166e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
134,4.88132196769584e-06,2.6243383381370224e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
135,4.9900878588232445e-06,2.786282031593146e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
136,9.157146107463632e-06,4.24314932024572e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
137,4.131954948752536e-06,4.737703351565869e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
138,9.409761967253871e-06,1.0582054368569515e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
139,1.3055849180091172e-05,9.613492642529309e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
140,5.19030859490158e-05,9.510691306786611e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
141,7.335089091793634e-06,2.9515969181375114e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
142,4.613420128589496e-06,1.1649557389318943e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
143,9.528698213398457e-06,1.3551020187151153e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
144,9.624884447839576e-06,2.7503462668391877e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
145,2.9362400344689377e-05,1.875878971986822e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
146,7.854668306208623e-06,2.2485278777821802e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
147,2.782162873700145e-06,4.720587094197981e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
148,7.173810614040122e-06,1.4579132284779917e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
149,5.045215641439427e-06,1.0597843123832718e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
150,8.510189438857196e-06,7.136169871955645e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
151,4.644121555902529e-05,7.059143227525055e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
152,2.7195705987833206e-05,6.859163484477904e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
153,5.020366447934066e-06,9.073807232198306e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
154,4.811570803576615e-06,1.6878434325917625e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
155,4.907980462303385e-06,8.03674383132602e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
156,5.773030514274069e-06,1.4477578342848575e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
157,4.515439116221387e-06,1.0948751449177508e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
158,2.229096190421842e-05,5.211512965615839e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
159,1.470485691097565e-05,9.789611102314666e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
160,3.7774651826475744e-05,1.2674417012021878e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
161,1.526279341051122e-05,1.4528211053402628e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
162,4.005371529092372e-06,3.5294971621624426e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
163,5.649968095531222e-06,1.2976713929674589e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
164,5.22010831409716e-06,1.844506765337428e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
165,2.366511282889405e-06,7.518424819863867e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
166,3.0329692066879943e-05,4.456592266797088e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
167,2.681817629490979e-05,1.909918514866149e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
168,5.861722793633817e-06,7.708824043220375e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
169,8.505977815730148e-06,9.382841861224733e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
170,5.19471762527246e-06,2.3711267189355568e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
171,2.023272138903849e-05,1.3450278638629243e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
172,1.7204490478616208e-05,4.5632576599018646e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
173,1.4732057478977367e-05,4.196258703814237e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
174,3.0838384809612764e-06,1.094076659228449e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
175,4.766006664431188e-06,2.4824227148201318e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
176,1.9420111741055733e-05,7.758361496962606e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
177,1.9626704068650723e-05,3.3450636001362e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
178,5.758083091859589e-06,1.420718727786152e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
179,3.4559762505523397e-06,7.4273635618737895e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
180,1.7515441269642907e-05,2.0052558713359757e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
181,4.281727586640045e-05,6.367283329018392e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
182,1.2591690289264079e-05,2.1550656574618186e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
183,3.049252688106208e-06,9.73533205979038e-07,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
184,1.5003473021351965e-06,3.5071247948508245e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
185,4.423379854051745e-06,9.745339957589749e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
186,7.205780647200299e-06,4.3956678237009324e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
187,1.941089866340917e-06,1.4443728086916963e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
188,4.611915035638958e-06,3.056664258110686e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
189,2.0957842101779533e-05,4.440892851562239e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
190,1.7313804684818024e-05,3.2115517442434794e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
191,5.982137208047789e-06,1.2182882060187694e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
192,1.063010988291353e-05,3.6398585594724865e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
193,3.733650942449458e-05,3.0621211757534187e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
194,4.3898728578824374e-06,1.1165612186232466e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
195,3.07963691157056e-06,1.1472129357571248e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
196,9.433553506096359e-06,3.0526883238053417e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
197,2.2349556401604785e-05,3.232228136039339e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
198,1.7864498289600306e-05,5.009149681427516e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
199,5.246245588932652e-06,4.287675441446481e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
200,4.733333295735065e-06,9.56708865123801e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
201,2.388170457106753e-06,1.5792901440363495e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
202,4.81906303903088e-06,2.540737128583714e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
203,1.7174731986597182e-05,2.0401712477905677e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
204,9.853522333287402e-06,1.2960530257259962e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
205,1.0958257450147358e-05,3.0582050621887902e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
206,7.859835078852484e-06,2.0462792044781964e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
207,6.655077062896453e-06,9.10435700279777e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
208,1.6253846910331048e-05,5.1882364314224105e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
209,3.6840023221884622e-06,2.665905243702582e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
210,6.063225450270693e-06,4.183574810667779e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
211,3.271322043401597e-05,2.4000903886189917e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
212,5.039479609695263e-06,4.3058130031567995e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
213,8.573357804380067e-06,1.4997333664723555e-06,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
214,8.935484974063e-06,3.139755201118533e-05,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
